step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_1873322399_2320051372_3641274152_3641274160_stopped,cluster_1873322399_2320051372_3641274152_3641274160_accumulated_waiting_time,cluster_1873322399_2320051372_3641274152_3641274160_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1385.0,383,22754.0,41.07220216606498,1.1596749124126169,9,1684.0,0.00624981567354628,9,1684.0
1390.0,388,23782.0,43.00542495479204,1.1438089812093328,10,2127.0,0.04890283929111364,10,2127.0
1395.0,384,24843.0,44.52150537634409,1.2780148140601126,11,1278.0,0.03086312359357417,11,1278.0
1400.0,373,25684.0,46.1113105924596,1.2569848050839791,7,1519.0,0.07866169877001283,7,1519.0
1405.0,370,26308.0,47.231597845601435,1.3581018568470407,8,1637.0,0.06102352651064578,8,1637.0
1410.0,358,27031.0,48.355992844364934,1.5173694993593307,9,1614.0,0.01309861931523631,9,1614.0
1415.0,354,27737.0,49.88669064748201,1.4608124137927112,8,1423.0,0.0032686711432925305,8,1423.0
1420.0,358,28731.0,51.67446043165467,1.3221430644846275,7,905.0,0.002200171635932648,7,905.0
1425.0,364,29850.0,53.68705035971223,1.481223029932752,8,945.0,0.0,8,945.0
1430.0,368,30910.0,55.593525179856115,1.368213149852487,9,1014.0,0.056783167237374095,9,1014.0
1435.0,370,32001.0,57.4524236983842,1.3077500515894536,11,1064.0,0.08034323563602908,11,1064.0
1440.0,380,33250.0,60.23550724637681,1.1521226090605377,8,598.0,0.10797006499580762,8,598.0
1445.0,363,33405.0,60.29783393501805,1.1759875925910281,7,580.0,0.05225519225689928,7,580.0
1450.0,347,32733.0,59.19168173598553,1.219002189987473,9,923.0,0.02563980097161752,9,923.0
1455.0,331,31356.0,56.29443447037702,1.3289043172128916,8,536.0,0.03330241842368973,8,536.0
1460.0,316,30669.0,54.47424511545293,1.3487662550508244,10,1015.0,0.10093512711013253,10,1015.0
1465.0,315,29903.0,52.92566371681416,1.3971712837234136,6,920.0,0.019880779983397105,6,920.0
1470.0,313,29296.0,51.75971731448763,1.5855696443395095,8,1657.0,0.037077568877760265,8,1657.0
1475.0,320,29412.0,51.6,1.6265085441891947,8,1670.0,0.066547295041135,8,1670.0
1480.0,331,29205.0,51.41725352112676,1.5305535460061477,6,2079.0,0.08442203558225753,6,2079.0
1485.0,344,28748.0,50.34676007005254,1.4555372453677347,11,2090.0,0.0023185133839577344,11,2090.0
1490.0,355,29235.0,51.19964973730298,1.3288922305429047,12,2510.0,0.10430084507525471,12,2510.0
1495.0,367,29829.0,51.87652173913043,1.2814110412749853,11,2164.0,0.05182636792579971,11,2164.0
1500.0,365,29840.0,51.80555555555556,1.255039122000575,13,2641.0,0.037000158116765054,13,2641.0
1505.0,364,29051.0,50.00172117039587,1.3588660683947678,14,2803.0,0.03923700394396062,14,2803.0
1510.0,363,28025.0,48.07032590051458,1.2035596928826393,10,3122.0,0.06111702388458675,10,3122.0
1515.0,351,26742.0,45.869639794168094,1.2319339305923098,8,3312.0,0.043338758956157644,8,3312.0
1520.0,363,25223.0,43.04266211604096,1.3907671373478872,10,3322.0,0.07536730645771564,10,3322.0
1525.0,366,23806.0,40.41765704584041,1.5364116350000168,10,3058.0,0.005270012350131123,10,3058.0
1530.0,361,23049.0,39.13242784380306,1.4728712570106617,12,3112.0,0.0016191769277509914,12,3112.0
1535.0,368,21896.0,36.986486486486484,1.292517501674389,13,3173.0,1.03915501293185e-06,13,3173.0
1540.0,389,22583.0,37.89093959731544,1.0750275303739973,11,2722.0,0.009414323966736525,11,2722.0
1545.0,395,23205.0,38.73956594323873,1.0049164635743604,7,2097.0,0.0464520117500367,7,2097.0
1550.0,403,24201.0,40.20099667774086,1.022119661154331,7,1620.0,0.03323603085896725,7,1620.0
1555.0,409,24253.0,40.22056384742952,1.0035044194672085,7,1469.0,0.03653248545106126,7,1469.0
1560.0,413,25299.0,41.67874794069193,1.1561514714655916,7,1436.0,0.050284445451734765,7,1436.0
1565.0,406,24866.0,40.498371335504885,1.237370529180501,8,1349.0,0.07987781528331477,8,1349.0
1570.0,419,24389.0,39.592532467532465,1.2106327136770743,8,1088.0,0.029321748720805327,8,1088.0
1575.0,405,24524.0,39.9413680781759,1.159584211951178,8,3216.0,0.13028447208269367,8,3216.0
1580.0,416,24387.0,39.39741518578352,1.2460663853594556,11,3439.0,0.09817623417978785,11,3439.0
1585.0,421,24098.0,38.80515297906602,1.1993320538411214,10,3539.0,0.015248786851085692,10,3539.0
1590.0,410,23637.0,37.87980769230769,1.160965122461032,10,4189.0,0.09882444484081972,10,4189.0
1595.0,408,22807.0,36.54967948717949,1.1931703541319394,11,3895.0,0.04650314103537826,11,3895.0
1600.0,403,22354.0,35.7664,1.251856774730415,8,2915.0,0.015887187828723625,8,2915.0
1605.0,397,22171.0,35.248012718600954,1.4889652091430767,11,1804.0,0.03677742659021411,11,1804.0
1610.0,415,22032.0,34.75078864353312,1.5262408928683906,12,1856.0,0.0,12,1856.0
1615.0,417,22183.0,34.988958990536275,1.4958804424174093,9,1845.0,0.01038797524058336,9,1845.0
1620.0,417,22728.0,35.84858044164038,1.2125576952957864,6,1393.0,0.03442523366803676,6,1393.0
1625.0,447,23280.0,36.431924882629104,1.1860245749594438,7,1316.0,0.02414038344680842,7,1316.0
1630.0,445,23701.0,37.14890282131662,0.9798964673767712,8,1315.0,0.09464204308483805,8,1315.0
1635.0,454,25198.0,39.43348982785602,0.8999292076069361,7,1475.0,0.04856632069860324,7,1475.0
1640.0,457,26403.0,40.99844720496895,0.9349289732404202,8,1501.0,0.01314957911214737,8,1501.0
1645.0,464,27699.0,43.14485981308411,0.8794508671567314,8,2552.0,0.03919372682753521,8,2552.0
1650.0,482,29321.0,45.45891472868217,0.8948175873567034,8,1610.0,0.06611207065457889,8,1610.0
1655.0,491,30322.0,46.7211093990755,0.9072343912180206,9,1115.0,0.02932356244302854,9,1115.0
1660.0,489,31478.0,48.27914110429448,0.936635739409458,10,1190.0,0.03391233347195848,10,1190.0
1665.0,495,32560.0,49.78593272171254,0.8346451840343158,7,1399.0,0.02017969080116976,7,1399.0
1670.0,501,33697.0,51.28919330289193,0.7886641338864967,7,1137.0,0.0598041593838853,7,1137.0
1675.0,499,35339.0,53.5439393939394,0.7932076319170076,8,854.0,0.1870231693385374,8,854.0
1680.0,488,36602.0,55.290030211480364,1.0094072108489367,7,1219.0,0.12215605123749858,7,1219.0
1685.0,489,38066.0,56.89985052316891,0.9595809917383886,10,1453.0,0.0012241124854519827,10,1453.0
1690.0,512,39814.0,59.60179640718563,0.8762844400097517,11,1502.0,3.73773078548585e-06,11,1502.0
1695.0,529,41928.0,62.3001485884101,0.9428098233656023,8,1485.0,0.01632824598817989,8,1485.0
1700.0,524,43878.0,65.00444444444445,0.9030573293001514,8,931.0,0.021887861384192547,8,931.0
1705.0,527,46166.0,68.09144542772862,0.8890774111419437,6,1485.0,0.18301693785978562,6,1485.0
1710.0,536,48425.0,71.42330383480827,0.8363449137949286,7,1565.0,0.06077136889093192,7,1565.0
1715.0,534,50573.0,74.15395894428153,0.8558343033008382,8,1540.0,0.04023664473457328,8,1540.0
1720.0,552,52894.0,77.44363103953148,0.8259679961315106,9,1837.0,0.05622687349258268,9,1837.0
1725.0,565,55243.0,80.52915451895043,0.765963281975323,9,2005.0,0.04440441281383478,9,2005.0
1730.0,578,57822.0,83.8,0.7518313322407293,12,2682.0,0.0022088384096242844,12,2682.0
1735.0,579,60163.0,87.19275362318841,0.6767316259932149,9,2324.0,0.12431434196575605,9,2324.0
1740.0,585,62368.0,90.25759768451519,0.6843359345809545,8,2337.0,0.06102815266110778,8,2337.0
1745.0,572,64713.0,93.11223021582734,0.8547207702449201,8,2045.0,0.07572040196723914,8,2045.0
1750.0,572,67157.0,96.48994252873563,0.9782955371857259,8,2287.0,0.040317071274910084,8,2287.0
1755.0,575,69719.0,99.88395415472779,1.025396260145741,12,2556.0,3.279344774924686e-05,12,2556.0
1760.0,587,72373.0,103.5379113018598,1.0202790614867856,12,2616.0,0.07472375100391947,12,2616.0
1765.0,588,74899.0,106.69373219373219,0.9162773748625042,11,2230.0,0.058813619236116825,11,2230.0
1770.0,580,76963.0,109.63390313390313,0.8580980397830046,8,1836.0,0.10151319434697308,8,1836.0
1775.0,601,79522.0,113.11806543385491,0.8876923587912229,9,1684.0,0.1072419056638285,9,1684.0
1780.0,601,82090.0,117.27142857142857,0.777001618064259,10,2296.0,0.11704412735042632,10,2296.0
1785.0,598,84573.0,120.30298719772404,0.685183270756558,9,2625.0,0.018107636346862972,9,2625.0
1790.0,600,87028.0,123.44397163120567,0.7581212895023715,9,2702.0,0.09947750667810527,9,2702.0
1795.0,600,89587.0,126.71428571428571,0.7285595347934041,9,2684.0,0.021135522530063417,9,2684.0
1800.0,587,91928.0,129.6586741889986,0.8076948908680646,6,2945.0,0.040248716306382985,6,2945.0
1805.0,595,94567.0,132.63253856942495,0.8064350937481309,10,3139.0,0.03371013052348204,10,3139.0
1810.0,611,97112.0,136.01120448179273,0.7212888300225854,17,3200.0,0.0015939866920305999,17,3200.0
1815.0,616,99816.0,139.40782122905028,0.727742807411545,15,2611.0,0.061344799850074565,15,2611.0
1820.0,623,102548.0,143.42377622377623,0.5627678479395235,12,2595.0,0.08301431622750956,12,2595.0
1825.0,630,105414.0,146.81615598885793,0.5825774393624434,15,2621.0,0.032793515760053606,15,2621.0
1830.0,623,108126.0,149.7590027700831,0.6052121148264973,11,2325.0,0.01845235204495379,11,2325.0
1835.0,618,110775.0,153.00414364640883,0.6940602060495022,6,1910.0,0.07793199455599813,6,1910.0
1840.0,608,113181.0,156.11172413793105,0.7154774701482971,6,1858.0,0.017793885553468978,6,1858.0
1845.0,601,115802.0,159.0686813186813,0.7932770508775272,4,1836.0,0.09997560156710825,4,1836.0
1850.0,599,118531.0,163.04126547455294,0.7880848077796265,5,1824.0,0.0025578641734296218,5,1824.0
1855.0,597,121340.0,165.99179206566347,0.883096266709488,6,1844.0,8.997064307097765e-06,6,1844.0
1860.0,605,124207.0,170.14657534246575,0.7879811670362343,6,1865.0,0.17849979323042459,6,1865.0
1865.0,612,126944.0,174.13443072702333,0.7100585338799946,7,1893.0,2.082157517814513e-06,7,1893.0
1870.0,621,128893.0,176.8079561042524,0.5669041957833605,8,1925.0,1.2358046149883303e-05,8,1925.0
1875.0,630,130934.0,179.6076817558299,0.4697337275444521,9,1956.0,0.012780530946135201,9,1956.0
1880.0,638,133397.0,182.48563611491107,0.4741556107305319,10,1993.0,0.0,10,1993.0
1885.0,644,135244.0,186.0302613480055,0.42085896833595854,8,1708.0,0.027404346948622295,8,1708.0
1890.0,633,136847.0,187.46164383561643,0.5422723614338586,7,1144.0,0.13089389229017032,7,1144.0
1895.0,628,138285.0,188.9139344262295,0.5780334900071914,7,1153.0,0.12526343373527957,7,1153.0
1900.0,630,140072.0,190.83378746594005,0.599220579932437,9,1311.0,0.04376935246146963,9,1311.0
1905.0,623,141447.0,192.18342391304347,0.5818118741650041,11,1250.0,0.025793261312024193,11,1250.0
1910.0,618,143772.0,195.60816326530613,0.5678217545392871,7,2571.0,0.030253206431147,7,2571.0
1915.0,611,145133.0,196.65718157181573,0.5715137681636725,7,3186.0,0.047027403532060356,7,3186.0
1920.0,614,147341.0,199.3788903924222,0.6105394436132684,9,3176.0,0.12305022894028946,9,3176.0
1925.0,621,149530.0,201.25168236877525,0.7721282965592073,7,3516.0,0.0685408500341113,7,3516.0
1930.0,616,150624.0,202.72409152086138,0.9085185846865533,10,3517.0,0.08554476827796337,10,3517.0
1935.0,625,153010.0,207.33062330623306,0.6997270171820644,10,3554.0,0.04673099426086447,10,3554.0
1940.0,622,155615.0,210.86043360433604,0.6755630103159356,8,3039.0,0.007143828121663965,8,3039.0
1945.0,625,158053.0,213.87415426251692,0.7771465522642435,5,2143.0,0.06038026406164269,5,2143.0
1950.0,627,160476.0,216.85945945945946,0.7117880825096062,5,969.0,0.2516398843203391,5,969.0
1955.0,634,162974.0,219.34589502018844,0.5553810281175334,9,1660.0,0.06532472633157259,9,1660.0
1960.0,620,165410.0,222.3252688172043,0.5403478999951855,11,1069.0,0.0426577259922343,11,1069.0
1965.0,625,168080.0,225.0066934404284,0.6068021632024673,6,870.0,0.10406869081267844,6,870.0
1970.0,628,170434.0,227.54873164218958,0.613614990379576,7,685.0,0.08905598813090593,7,685.0
1975.0,628,172888.0,231.44310575635876,0.5768717734864669,8,697.0,0.01738899637005133,8,697.0
1980.0,622,175237.0,235.53360215053763,0.59205072553299,4,1309.0,0.029706560633212413,4,1309.0
1985.0,623,177885.0,239.09274193548387,0.6311178882124313,8,1516.0,0.06572197695897507,8,1516.0
1990.0,632,180621.0,243.09690444145357,0.6109947449003109,10,1762.0,0.07849185672817179,10,1762.0
1995.0,649,183559.0,247.71794871794873,0.5081555432870664,9,1679.0,0.033416300985550686,9,1679.0
2000.0,642,186108.0,251.83761840324763,0.5011571523839189,8,1475.0,0.02595748713460113,8,1475.0
2005.0,639,188906.0,254.59029649595686,0.5377535652221928,8,1606.0,0.04379954566603367,8,1606.0
2010.0,636,191421.0,258.32793522267207,0.5196649923694944,10,1744.0,0.0021073537601266294,10,1744.0
2015.0,644,194005.0,260.75940860215053,0.49769084087700544,8,1517.0,0.017966884882005214,8,1517.0
2020.0,635,196655.0,263.25970548862114,0.63440144104294,4,813.0,0.02145932676473335,4,813.0
2025.0,639,199423.0,266.6082887700535,0.7123566824873753,4,784.0,0.2796383166184755,4,784.0
2030.0,624,201997.0,268.9707057256991,0.7361873528375156,4,586.0,0.06383410338467085,4,586.0
2035.0,630,204577.0,272.76933333333335,0.7348786122083629,5,795.0,0.034203401353668776,5,795.0
2040.0,634,207461.0,275.5126162018592,0.8057520331219364,4,1133.0,0.08385048308734984,4,1133.0
2045.0,644,210439.0,278.3584656084656,0.7948772147758228,8,1330.0,0.041819408016607225,8,1330.0
2050.0,644,213436.0,282.32275132275134,0.8473251492153827,10,1378.0,1.3760653387562439e-05,10,1378.0
2055.0,647,216422.0,286.6516556291391,0.797873018194709,10,1428.0,0.15880555505576707,10,1428.0
2060.0,661,219407.0,289.4551451187335,0.7354462304800723,9,1323.0,0.04728426722386895,9,1323.0
2065.0,646,222116.0,292.6429512516469,0.7794933965636732,12,1363.0,0.0903727414143633,12,1363.0
2070.0,650,224956.0,296.7757255936676,0.6580062596556518,7,1276.0,0.06140447580306658,7,1276.0
2075.0,658,227823.0,299.7671052631579,0.6355896034425603,7,856.0,0.13434301751884725,7,856.0
2080.0,658,230717.0,303.575,0.689611422185492,8,889.0,0.010050227905365697,8,889.0
2085.0,657,233539.0,306.48162729658793,0.6002359970308573,5,867.0,0.019953716574924705,5,867.0
2090.0,672,236716.0,311.05913272010514,0.5775282428237734,6,886.0,0.23640238497479604,6,886.0
2095.0,668,239593.0,313.60340314136124,0.6651457435041939,6,916.0,0.0,6,916.0
2100.0,663,242505.0,317.0,0.7144757249323611,6,946.0,0.23709510364969383,6,946.0
2105.0,667,245253.0,320.59215686274507,0.608771945724223,7,978.0,3.598419924614526e-05,7,978.0
2110.0,664,247673.0,323.75555555555553,0.6332147730990535,8,1014.0,0.00021814052881463493,8,1014.0
2115.0,675,250595.0,327.57516339869284,0.578849558899752,8,1054.0,0.0,8,1054.0
2120.0,672,253364.0,331.19477124183004,0.5606761346799672,8,1094.0,0.0,8,1094.0
2125.0,682,255836.0,333.55410691003914,0.6354397034784042,8,1134.0,0.0,8,1134.0
2130.0,697,259201.0,338.8248366013072,0.4901381049653742,8,1174.0,0.12127963075283117,8,1174.0
2135.0,698,262532.0,341.39401820546163,0.44459099662810736,9,1217.0,0.04628324430828333,9,1217.0
2140.0,696,265537.0,345.7513020833333,0.449435486168463,10,1264.0,0.00013900366390064955,10,1264.0
2145.0,692,268705.0,350.3324641460235,0.5156241126567797,7,1087.0,0.005966465753902282,7,1087.0
2150.0,698,271773.0,353.4109232769831,0.5517367645964638,6,1112.0,0.11501024598032858,6,1112.0
2155.0,694,274815.0,355.9779792746114,0.617528496570377,6,1080.0,0.06525248495972535,6,1080.0
2160.0,696,277776.0,360.74805194805197,0.5190293283005901,8,1065.0,0.0696519411615957,8,1065.0
2165.0,690,280760.0,363.2082794307891,0.5855250602836769,10,948.0,0.10923144123006114,10,948.0
2170.0,689,283682.0,366.9883570504528,0.5946107372704186,4,818.0,0.05941970762086044,4,818.0
2175.0,692,286572.0,368.81853281853284,0.6461052456440908,7,1154.0,0.11748388040494127,7,1154.0
2180.0,697,289534.0,372.1516709511568,0.6069874778745724,11,1253.0,0.06607850468601838,11,1253.0
2185.0,688,292138.0,373.1008939974457,0.6690639384755631,7,1711.0,0.028452651632942583,7,1711.0
2190.0,697,294756.0,375.9642857142857,0.6890950357695872,11,1744.0,0.08219167778735324,11,1744.0
2195.0,701,297851.0,378.4637865311309,0.6504259175368243,11,1799.0,0.1311194765552293,11,1799.0
2200.0,699,300856.0,381.3130544993663,0.6845648234205496,10,1691.0,0.006094456551752078,10,1691.0
2205.0,680,303009.0,383.070796460177,0.706978236398567,7,1430.0,0.0336235107532502,7,1430.0
2210.0,675,304985.0,385.0820707070707,0.7169666118450876,7,1438.0,0.03048666608113071,7,1438.0
2215.0,680,307714.0,389.0189633375474,0.6591865735188944,8,1383.0,0.08765995587638908,8,1383.0
2220.0,687,310456.0,391.00251889168766,0.6530908557727685,10,1352.0,0.07009993087645539,10,1352.0
2225.0,682,313243.0,393.0276035131744,0.6935601856898574,8,1324.0,0.03979946368120521,8,1324.0
2230.0,685,316042.0,396.04260651629073,0.6472877480618526,8,1347.0,0.07082036805101528,8,1347.0
2235.0,690,318460.0,397.08229426433917,0.6317319901831461,11,1396.0,9.124343990041956e-05,11,1396.0
2240.0,703,320930.0,398.67080745341616,0.663673005834302,9,1408.0,0.09155424538206519,9,1408.0
2245.0,709,323727.0,400.6522277227723,0.7135713887281723,9,1446.0,0.10721855100465584,9,1446.0
2250.0,715,326081.0,403.56559405940595,0.7376929006157223,10,1497.0,0.06508870379457693,10,1497.0
2255.0,706,328690.0,405.7901234567901,0.7286899340164256,8,1475.0,0.0027625852892413693,8,1475.0
2260.0,697,331510.0,407.26044226044223,0.7889092972038306,7,1486.0,0.03534509876972327,7,1486.0
2265.0,698,334515.0,410.95208845208845,0.8379492212262243,9,1492.0,0.06859323257146627,9,1492.0
2270.0,705,337562.0,415.20541205412053,0.7702173584557277,10,1533.0,0.03895879231405495,10,1533.0
2275.0,709,340776.0,420.19235511713936,0.7584887437951606,9,1607.0,0.08873436319224083,9,1607.0
2280.0,717,344070.0,423.73152709359607,0.6286611891181577,12,1706.0,0.0426020595838238,12,1706.0
2285.0,720,347374.0,427.80049261083747,0.5339799046299429,15,1798.0,0.030990897676218255,15,1798.0
2290.0,722,350520.0,430.61425061425064,0.5794389777732151,14,1819.0,0.030433996374625065,14,1819.0
2295.0,734,354012.0,432.77750611246944,0.4640440751987832,15,1891.0,0.10977394861609141,15,1891.0
2300.0,751,357485.0,435.9573170731707,0.43360676499116063,17,1972.0,9.645236535819557e-05,17,1972.0
2305.0,746,360920.0,438.5419198055893,0.4682716001685674,15,2001.0,0.002287175995330664,15,2001.0
2310.0,754,364295.0,442.1055825242718,0.4690360315207886,11,1963.0,0.03148685479817714,11,1963.0
2315.0,743,367667.0,444.57920193470375,0.44248656627053695,12,1989.0,0.08091011195640506,12,1989.0
2320.0,739,370686.0,448.229746070133,0.4157966039031657,11,2049.0,0.016351817882046347,11,2049.0
2325.0,751,373982.0,451.6690821256039,0.4748341460450168,11,2072.0,0.07571266112046524,11,2072.0
2330.0,749,377155.0,453.3112980769231,0.5280199017127232,12,2127.0,0.0006098016668803128,12,2127.0
2335.0,751,380449.0,456.7214885954382,0.5291237817397,11,2174.0,0.004225579032884588,11,2174.0
2340.0,746,383678.0,460.04556354916065,0.5069982943435716,11,2225.0,0.0,11,2225.0
2345.0,758,387183.0,464.2482014388489,0.5299788474568731,11,2280.0,0.05841455764803751,11,2280.0
2350.0,753,390666.0,467.3038277511962,0.6528697436212557,9,2232.0,0.027937017425565504,9,2232.0
2355.0,737,393716.0,468.70952380952383,0.7174249462595489,8,2162.0,0.12018121670299195,8,2162.0
2360.0,737,396552.0,472.0857142857143,0.49286948685734805,8,2154.0,0.06623569429275461,8,2154.0
2365.0,750,399888.0,473.8009478672986,0.4497310205825582,12,2166.0,0.000753422681030499,12,2166.0
2370.0,750,403164.0,478.2491103202847,0.4696113688368684,10,2215.0,0.06886131184670724,10,2215.0
2375.0,751,406487.0,481.6196682464455,0.45467513813363425,11,2264.0,0.11624875691243075,11,2264.0
2380.0,758,409916.0,486.25860023724795,0.46388539824576613,12,2319.0,0.05500625390900134,12,2319.0
2385.0,742,413079.0,490.01067615658366,0.5935270284425392,7,2300.0,0.023512774993090728,7,2300.0
2390.0,745,416376.0,491.00943396226415,0.6655097359309144,8,2331.0,0.00018691643870618734,8,2331.0
2395.0,748,419774.0,495.01650943396226,0.5803073922253534,8,2400.0,0.14186066470879105,8,2400.0
2400.0,754,423084.0,498.3321554770318,0.595805748895003,9,2443.0,0.0,9,2443.0
2405.0,754,426619.0,503.6824085005903,0.5498973393989646,10,2492.0,0.00013948936398942946,10,2492.0
2410.0,752,430026.0,507.70484061393154,0.46970560841210474,9,2533.0,0.00964844020674437,9,2533.0
2415.0,752,433230.0,510.88443396226415,0.42755360641174966,10,2582.0,3.904621244257512e-06,10,2582.0
2420.0,754,436701.0,513.7658823529412,0.4046165793952787,10,2632.0,0.004928941755116296,10,2632.0
2425.0,757,440149.0,516.0011723329426,0.511456345308571,9,2629.0,0.008354080448897582,9,2629.0
2430.0,754,443711.0,518.9602339181287,0.5666332596818671,8,2641.0,0.11004484935494552,8,2641.0
2435.0,757,447203.0,521.8238039673279,0.5524762638817587,8,2681.0,0.04171453917115554,8,2681.0
2440.0,753,450540.0,526.9473684210526,0.3777663159913781,7,2668.0,0.030138199465214826,7,2668.0
2445.0,767,454028.0,528.5541327124563,0.4341825199902436,9,2710.0,2.1660732344188187e-05,9,2710.0
2450.0,772,457743.0,532.2593023255814,0.40952570094541774,9,2755.0,5.442394068771599e-07,9,2755.0
2455.0,769,461162.0,534.9907192575406,0.38768100558822144,9,2800.0,0.0,9,2800.0
2460.0,763,464490.0,540.1046511627907,0.31870602173725326,9,2845.0,0.004612946943263998,9,2845.0
2465.0,770,468001.0,543.555168408827,0.35537538586592277,10,2895.0,0.0,10,2895.0
2470.0,782,471632.0,549.0477299185098,0.3172174579338382,10,2945.0,0.0,10,2945.0
2475.0,783,475068.0,551.122969837587,0.2924441282712405,10,2995.0,0.0,10,2995.0
2480.0,784,478662.0,555.292343387471,0.31313045381702165,10,3045.0,0.0,10,3045.0
2485.0,785,482319.0,556.9503464203233,0.32245294713624334,8,3049.0,0.00637646097415676,8,3049.0
2490.0,782,485708.0,560.8637413394919,0.3988037913922483,7,3018.0,0.0,7,3018.0
2495.0,776,489151.0,563.5380184331797,0.4143686622412532,7,3053.0,0.0,7,3053.0
2500.0,778,492635.0,566.2471264367816,0.3363324101851728,7,3088.0,0.10933346154282432,7,3088.0
2505.0,776,496240.0,570.3908045977012,0.32922427859035064,7,3123.0,0.0,7,3123.0
2510.0,774,499807.0,571.8615560640732,0.40091881735235674,7,3158.0,0.0,7,3158.0
2515.0,778,503371.0,575.2811428571429,0.39008220929174864,7,3193.0,0.0,7,3193.0
2520.0,778,506903.0,579.9805491990846,0.40750233110802614,7,3228.0,0.12418458100757562,7,3228.0
2525.0,779,510470.0,581.4009111617312,0.4393079085008878,8,3264.0,0.0007813769838912285,8,3264.0
2530.0,790,514138.0,584.2477272727273,0.3934511060735528,8,3304.0,0.005504886641622652,8,3304.0
2535.0,793,517727.0,588.3261363636364,0.39586480825873255,9,3349.0,4.839150219455447e-06,9,3349.0
2540.0,799,521419.0,593.1956769055745,0.3450607993958991,9,3394.0,0.0,9,3394.0
2545.0,803,525033.0,597.3071672354948,0.36550087304388307,10,3440.0,0.0004638010633968966,10,3440.0
2550.0,808,528742.0,600.8431818181818,0.40474210185902304,10,3465.0,0.0868064873866041,10,3465.0
2555.0,816,532657.0,603.9195011337869,0.35633607083448426,10,3515.0,0.007909898887579255,10,3515.0
2560.0,820,536556.0,608.3401360544218,0.3860723432366647,11,3569.0,7.286232834123711e-06,11,3569.0
2565.0,810,540362.0,611.9614949037373,0.47365321382743797,8,3619.0,0.0442204168971196,8,3619.0
2570.0,813,544145.0,614.1591422121896,0.4727082225572692,9,3652.0,0.10160489474368418,9,3652.0
2575.0,820,547888.0,616.990990990991,0.34405267374953363,11,3694.0,0.027625204513364057,11,3694.0
2580.0,814,551438.0,620.9887387387388,0.3704865616765029,8,3655.0,0.006143748064139137,8,3655.0
2585.0,806,554633.0,623.1831460674157,0.4462334338727206,8,3690.0,0.08591624246195674,8,3690.0
2590.0,816,558277.0,624.4709172259508,0.4086483124265532,8,3730.0,0.0,8,3730.0
2595.0,820,561833.0,629.8576233183857,0.3626749069727049,8,3770.0,0.10869309974619362,8,3770.0
2600.0,817,565538.0,633.3012318029115,0.36846176682117465,8,3810.0,0.0,8,3810.0
2605.0,815,569210.0,636.7002237136466,0.4121497970229951,8,3850.0,0.041749930291413,8,3850.0
2610.0,825,573124.0,641.0782997762864,0.3054058732379392,9,3892.0,0.012394454183544389,9,3892.0
2615.0,830,577046.0,642.5902004454343,0.290691947613771,11,3946.0,0.11291909075423545,11,3946.0
2620.0,832,580951.0,648.3828125,0.22281279681183827,11,4001.0,0.023704008860663206,11,4001.0
2625.0,832,584659.0,651.79375696767,0.2940493478463,12,4059.0,6.730137721085334e-06,12,4059.0
2630.0,830,588441.0,655.2795100222717,0.2954903127555792,12,4119.0,0.0,12,4119.0
2635.0,829,591971.0,658.4771968854283,0.26248169572591895,10,4121.0,0.004847657247808491,10,4121.0
2640.0,824,595737.0,661.1953385127636,0.30724496679080876,8,4111.0,0.02302659776683498,8,4111.0
2645.0,825,599514.0,663.9136212624585,0.3260716767426314,8,4260.0,0.002592477030611115,8,4260.0
2650.0,817,602956.0,666.9867256637168,0.4338425956924916,8,4277.0,7.327828485363007e-07,8,4277.0
2655.0,821,606812.0,668.295154185022,0.4701602933722016,8,4317.0,0.10259719897126181,8,4317.0
2660.0,831,610717.0,671.8558855885589,0.38415980694017543,8,4547.0,0.0008404367226485282,8,4547.0
2665.0,831,614628.0,676.9030837004406,0.34167202154443677,9,4591.0,0.0943225802158413,9,4591.0
2670.0,836,618559.0,678.9890230515916,0.3490161446785256,9,4636.0,0.0999665258033201,9,4636.0
2675.0,853,622613.0,686.4531422271224,0.2549205870266645,9,4681.0,0.0,9,4681.0
2680.0,854,626643.0,687.108552631579,0.27295349668850843,9,4726.0,0.0,9,4726.0
2685.0,847,630536.0,692.1361141602634,0.2557931069002808,9,4771.0,0.0,9,4771.0
2690.0,858,634507.0,693.4502732240437,0.3231252193338753,9,4816.0,0.0,9,4816.0
2695.0,858,638494.0,697.0458515283843,0.2621253017416086,9,5143.0,0.0379608428605742,9,5143.0
2700.0,857,642500.0,700.6543075245365,0.24072496495011808,11,5193.0,0.02592968538803961,11,5193.0
2705.0,852,645109.0,701.2054347826087,0.2639116884356214,9,5053.0,0.0032362068971385966,9,5053.0
2710.0,846,649050.0,703.9587852494577,0.31827156399863477,8,4864.0,0.024909668328198676,8,4864.0
2715.0,845,653017.0,708.2613882863341,0.3709598125894218,8,4603.0,0.11045855932891191,8,4603.0
2720.0,836,652860.0,708.0911062906724,0.37908059143354483,8,4643.0,0.10301316976355097,8,4643.0
2725.0,838,652763.0,707.2188515709643,0.3579925312917909,9,4687.0,0.0005950181541663523,9,4687.0
2730.0,835,652591.0,707.7993492407809,0.30271847841680816,10,4737.0,0.0,10,4737.0
